CountryName,Date,CountryCode,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay,NewConfirmedCases,NewConfirmedDeaths
Afghanistan,2020-01-01,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,
Afghanistan,2020-01-02,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-03,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-04,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-05,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-06,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-07,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-08,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-09,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-10,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-11,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-12,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-13,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-14,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-15,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-16,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-17,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-18,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-19,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-20,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-21,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-22,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-23,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-24,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-25,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-26,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-27,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-28,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-29,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-30,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-01-31,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-02-01,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-02-02,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-02-03,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-02-04,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-02-05,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-02-06,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-02-07,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-02-08,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-02-09,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-02-10,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-02-11,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-02-12,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-02-13,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-02-14,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-02-15,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-02-16,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-02-17,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-02-18,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-02-19,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-02-20,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-02-21,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-02-22,AFG,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,2020-02-23,AFG,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,0,,1,0,0,0,,0,0,8.33,8.33,10.71,10.71,8.33,8.33,9.85,9.85,0,0,0,0
Afghanistan,2020-02-24,AFG,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,0,,1,1,0,0,,0,0,8.33,8.33,10.71,10.71,12.18,12.18,14.39,14.39,0,0,0,0
Afghanistan,2020-02-25,AFG,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,0,,1,1,0,0,,1,0,8.33,8.33,10.71,10.71,12.18,12.18,14.39,14.39,0,0,1,0
Afghanistan,2020-02-26,AFG,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,0,,1,1,0,0,,1,0,8.33,8.33,10.71,10.71,12.18,12.18,14.39,14.39,0,0,0,0
Afghanistan,2020-02-27,AFG,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,0,,1,1,0,0,,1,0,8.33,8.33,10.71,10.71,12.18,12.18,14.39,14.39,0,0,0,0
Afghanistan,2020-02-28,AFG,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,0,,1,1,0,0,,1,0,8.33,8.33,10.71,10.71,12.18,12.18,14.39,14.39,0,0,0,0
Afghanistan,2020-02-29,AFG,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,0,,1,1,0,0,,1,0,8.33,8.33,10.71,10.71,12.18,12.18,14.39,14.39,0,0,0,0
Afghanistan,2020-03-01,AFG,0,,0,,2,0,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,,1,0,27.78,27.78,34.52,34.52,25.64,25.64,30.3,30.3,0,0,0,0
Afghanistan,2020-03-02,AFG,0,,0,,2,0,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,,1,0,27.78,27.78,34.52,34.52,25.64,25.64,30.3,30.3,0,0,0,0
Afghanistan,2020-03-03,AFG,0,,0,,2,0,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,,1,0,27.78,27.78,34.52,34.52,25.64,25.64,30.3,30.3,0,0,0,0
Afghanistan,2020-03-04,AFG,0,,0,,2,0,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,,1,0,27.78,27.78,34.52,34.52,25.64,25.64,30.3,30.3,0,0,0,0
Afghanistan,2020-03-05,AFG,0,,0,,2,0,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,,1,0,27.78,27.78,34.52,34.52,25.64,25.64,30.3,30.3,0,0,0,0
Afghanistan,2020-03-06,AFG,0,,0,,2,0,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,,1,0,27.78,27.78,34.52,34.52,25.64,25.64,30.3,30.3,0,0,0,0
Afghanistan,2020-03-07,AFG,0,,0,,2,0,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,,1,0,27.78,27.78,34.52,34.52,25.64,25.64,30.3,30.3,0,0,0,0
Afghanistan,2020-03-08,AFG,0,,0,,2,0,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,,4,0,27.78,27.78,34.52,34.52,25.64,25.64,30.3,30.3,0,0,3,0
Afghanistan,2020-03-09,AFG,0,,0,,2,0,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,,4,0,27.78,27.78,34.52,34.52,25.64,25.64,30.3,30.3,0,0,0,0
Afghanistan,2020-03-10,AFG,0,,0,,2,0,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,,4,0,27.78,27.78,34.52,34.52,25.64,25.64,30.3,30.3,0,0,0,0
Afghanistan,2020-03-11,AFG,0,,0,,2,0,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,,7,0,27.78,27.78,34.52,34.52,25.64,25.64,30.3,30.3,0,0,3,0
Afghanistan,2020-03-12,AFG,0,,0,,2,0,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,15000000,0,,7,0,27.78,27.78,34.52,34.52,25.64,25.64,30.3,30.3,0,0,0,0
Afghanistan,2020-03-13,AFG,0,,0,,2,0,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,,7,0,27.78,27.78,34.52,34.52,25.64,25.64,30.3,30.3,0,0,0,0
Afghanistan,2020-03-14,AFG,3,1,0,,2,0,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,25000000,0,,7,0,38.89,38.89,48.81,48.81,33.33,33.33,39.39,39.39,0,0,0,0
Afghanistan,2020-03-15,AFG,3,1,0,,2,0,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,,10,0,38.89,38.89,48.81,48.81,33.33,33.33,39.39,39.39,0,0,3,0
Afghanistan,2020-03-16,AFG,3,1,0,,2,0,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,,16,0,38.89,38.89,48.81,48.81,33.33,33.33,39.39,39.39,0,0,6,0
Afghanistan,2020-03-17,AFG,3,1,0,,2,0,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,,21,0,38.89,38.89,48.81,48.81,33.33,33.33,39.39,39.39,0,0,5,0
Afghanistan,2020-03-18,AFG,3,1,0,,2,1,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,,22,0,41.67,41.67,53.57,53.57,35.26,35.26,41.67,41.67,0,0,1,0
Afghanistan,2020-03-19,AFG,3,1,0,,2,1,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,,22,0,41.67,41.67,53.57,53.57,35.26,35.26,41.67,41.67,0,0,0,0
Afghanistan,2020-03-20,AFG,3,1,0,,2,1,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,,22,0,41.67,41.67,53.57,53.57,35.26,35.26,41.67,41.67,0,0,0,0
Afghanistan,2020-03-21,AFG,3,1,0,,2,1,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,,24,0,41.67,41.67,53.57,53.57,35.26,35.26,41.67,41.67,0,0,2,0
Afghanistan,2020-03-22,AFG,3,1,0,,2,1,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,,24,0,41.67,41.67,53.57,53.57,35.26,35.26,41.67,41.67,0,0,0,0
Afghanistan,2020-03-23,AFG,3,1,0,,2,1,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,,34,0,41.67,41.67,53.57,53.57,35.26,35.26,41.67,41.67,0,0,10,0
Afghanistan,2020-03-24,AFG,3,1,3,0,2,1,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,,40,1,50.93,50.93,64.29,64.29,41.67,41.67,49.24,49.24,0,0,6,1
Afghanistan,2020-03-25,AFG,3,1,3,0,2,1,0,,0,,2,0,1,0,3,0,,0,0,0,2,1,1,1,0,0,,42,1,59.26,59.26,71.43,71.43,47.44,47.44,56.06,56.06,0,0,2,0
Afghanistan,2020-03-26,AFG,3,1,3,0,2,1,0,,0,,2,0,1,0,3,0,,0,0,0,2,1,1,1,0,0,,75,1,59.26,59.26,71.43,71.43,47.44,47.44,56.06,56.06,0,0,33,0
Afghanistan,2020-03-27,AFG,3,1,3,0,2,1,0,,0,,2,0,1,0,3,0,,0,0,0,2,1,1,1,0,0,,75,1,59.26,59.26,71.43,71.43,47.44,47.44,56.06,56.06,0,0,0,0
Afghanistan,2020-03-28,AFG,3,1,3,0,2,1,0,,2,0,2,0,1,0,3,0,,0,0,0,2,1,1,1,0,0,,91,2,67.59,67.59,80.95,80.95,53.21,53.21,62.88,62.88,0,0,16,1
Afghanistan,2020-03-29,AFG,3,1,3,0,2,1,0,,2,0,2,0,1,0,3,0,,0,0,0,2,1,1,1,0,0,,106,3,67.59,67.59,80.95,80.95,53.21,53.21,62.88,62.88,0,0,15,1
Afghanistan,2020-03-30,AFG,3,1,3,0,2,1,0,,2,0,2,0,1,0,3,0,,0,0,0,2,1,1,1,0,0,,114,4,67.59,67.59,80.95,80.95,53.21,53.21,62.88,62.88,0,0,8,1
Afghanistan,2020-03-31,AFG,3,1,3,0,2,1,0,,2,0,2,0,1,0,3,0,,0,0,0,2,1,1,1,0,0,,141,4,67.59,67.59,80.95,80.95,53.21,53.21,62.88,62.88,0,0,27,0
Afghanistan,2020-04-01,AFG,3,1,3,0,2,1,0,,2,0,2,0,1,0,3,0,,0,0,0,2,1,1,1,0,0,,166,4,67.59,67.59,80.95,80.95,53.21,53.21,62.88,62.88,0,0,25,0
Afghanistan,2020-04-02,AFG,3,1,3,0,2,1,0,,2,0,2,0,1,0,3,0,,0,0,0,2,1,1,1,0,0,,192,4,67.59,67.59,80.95,80.95,53.21,53.21,62.88,62.88,0,0,26,0
Afghanistan,2020-04-03,AFG,3,1,3,0,2,1,0,,2,0,2,0,1,0,3,0,,0,0,0,2,1,1,1,0,0,,235,4,67.59,67.59,80.95,80.95,53.21,53.21,62.88,62.88,0,0,43,0
Afghanistan,2020-04-04,AFG,3,1,3,0,2,1,0,,2,0,2,0,1,0,3,0,,0,0,0,2,1,1,1,0,0,,235,4,67.59,67.59,80.95,80.95,53.21,53.21,62.88,62.88,0,0,0,0
Afghanistan,2020-04-05,AFG,3,1,3,0,2,1,4,1,2,0,2,0,1,0,3,0,,0,0,0,2,1,1,1,0,0,,270,5,78.7,78.7,80.95,80.95,60.9,60.9,71.97,71.97,0,0,35,1
Afghanistan,2020-04-06,AFG,3,1,3,0,2,1,4,1,2,0,2,0,1,0,3,0,,0,0,0,2,1,1,1,0,0,,299,7,78.7,78.7,80.95,80.95,60.9,60.9,71.97,71.97,0,0,29,2
Afghanistan,2020-04-07,AFG,3,1,3,0,2,1,4,1,2,0,2,0,1,0,3,0,,0,0,0,2,1,1,1,0,0,,337,7,78.7,78.7,80.95,80.95,60.9,60.9,71.97,71.97,0,0,38,0
Afghanistan,2020-04-08,AFG,3,1,3,0,2,1,4,1,2,0,2,0,1,0,3,0,,0,0,0,2,1,1,1,0,0,,367,11,78.7,78.7,80.95,80.95,60.9,60.9,71.97,71.97,0,0,30,4
Afghanistan,2020-04-09,AFG,3,1,3,0,2,1,4,1,2,0,2,0,1,0,3,0,,0,0,0,2,1,1,1,0,0,,423,14,78.7,78.7,80.95,80.95,60.9,60.9,71.97,71.97,0,0,56,3
Afghanistan,2020-04-10,AFG,3,1,3,0,2,1,4,1,2,0,2,0,1,0,3,0,,0,0,0,2,1,1,1,0,0,,484,15,78.7,78.7,80.95,80.95,60.9,60.9,71.97,71.97,0,0,61,1
Afghanistan,2020-04-11,AFG,3,1,3,0,2,1,4,1,2,0,2,0,1,0,3,0,,0,127711935,0,2,1,1,1,54577750,0,,521,15,78.7,78.7,80.95,80.95,60.9,60.9,71.97,71.97,0,0,37,0
Afghanistan,2020-04-12,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,140400000,0,,555,18,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,34,3
Afghanistan,2020-04-13,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,607,18,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,52,0
Afghanistan,2020-04-14,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,665,21,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,58,3
Afghanistan,2020-04-15,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,714,23,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,49,2
Afghanistan,2020-04-16,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,784,25,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,70,2
Afghanistan,2020-04-17,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,794,29,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,10,4
Afghanistan,2020-04-18,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,845,30,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,51,1
Afghanistan,2020-04-19,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,908,30,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,63,0
Afghanistan,2020-04-20,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,996,33,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,88,3
Afghanistan,2020-04-21,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,1031,35,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,35,2
Afghanistan,2020-04-22,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,1092,36,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,61,1
Afghanistan,2020-04-23,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,1176,40,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,84,4
Afghanistan,2020-04-24,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,1281,42,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,105,2
Afghanistan,2020-04-25,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,1351,43,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,70,1
Afghanistan,2020-04-26,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,1463,47,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,112,4
Afghanistan,2020-04-27,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,1531,57,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,68,10
Afghanistan,2020-04-28,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,1703,57,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,172,0
Afghanistan,2020-04-29,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,1827,60,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,124,3
Afghanistan,2020-04-30,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,1949,60,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,122,0
Afghanistan,2020-05-01,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,2171,64,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,222,4
Afghanistan,2020-05-02,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,2335,68,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,164,4
Afghanistan,2020-05-03,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,2469,72,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,134,4
Afghanistan,2020-05-04,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,2704,85,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,235,13
Afghanistan,2020-05-05,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,2894,90,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,190,5
Afghanistan,2020-05-06,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,3224,95,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,330,5
Afghanistan,2020-05-07,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,400000000,0,2,1,1,1,0,0,,3392,104,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,168,9
Afghanistan,2020-05-08,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,3563,106,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,171,2
Afghanistan,2020-05-09,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,3778,109,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,215,3
Afghanistan,2020-05-10,AFG,3,1,3,0,2,1,4,1,2,0,2,0,2,0,3,0,,0,0,0,2,1,1,1,0,0,,4033,115,84.26,84.26,83.33,83.33,64.74,64.74,76.52,76.52,0,0,255,6
